date,ticker,return
2025-06-10,601318,-0.005398
2025-06-11,000333,0.005863
2025-06-11,000858,0.002492
2025-06-11,300750,0.030271
2025-06-11,600276,-0.007618
2025-06-11,600519,0.003383
2025-06-11,601012,0.029371
2025-06-11,601318,0.019278
2025-06-12,000333,-0.043582
2025-06-12,000858,-0.017642
2025-06-12,300750,-0.002754
2025-06-12,600276,0.020289
2025-06-12,600519,-0.014189
2025-06-12,601012,0.001359
2025-06-12,601318,0.006427
2025-06-13,000333,-0.009972
2025-06-13,000858,-0.027592
2025-06-13,300750,-0.006445
2025-06-13,600276,-0.034575
2025-06-13,600519,-0.021967
2025-06-13,601012,-0.021710
2025-06-13,601318,-0.006021
2025-06-16,000333,-0.003078
2025-06-16,000858,-0.007136
2025-06-16,300750,-0.006205
2025-06-16,600276,-0.002412
2025-06-16,600519,-0.003266
2025-06-16,601012,0.015257
2025-06-16,601318,-0.002937
2025-06-17,000333,0.011226
2025-06-17,000858,-0.004735
2025-06-17,300750,-0.001622
2025-06-17,600276,-0.035714
2025-06-17,600519,0.003312
2025-06-17,601012,-0.004098
2025-06-17,601318,-0.001657
2025-06-18,000333,0.000555
2025-06-18,000858,0.005267
2025-06-18,300750,-0.002802
2025-06-18,600276,-0.000579
2025-06-18,600519,-0.001402
2025-06-18,601012,0.000686
2025-06-18,601318,-0.007745
2025-06-19,000333,-0.010680
2025-06-19,000858,-0.008873
2025-06-19,300750,-0.014130
2025-06-19,600276,-0.004439
2025-06-19,600519,0.000702
2025-06-19,601012,-0.017820
2025-06-19,601318,-0.011336
2025-06-20,000333,0.014720
2025-06-20,000858,0.019441
2025-06-20,300750,-0.007600
2025-06-20,600276,0.003490
2025-06-20,600519,0.001865
2025-06-20,601012,-0.006281
2025-06-20,601318,0.028947
2025-06-23,000333,-0.009119
2025-06-23,000858,-0.010706
2025-06-23,300750,-0.002705
2025-06-23,600276,0.003864
2025-06-23,600519,-0.006062
2025-06-23,601012,0.003511
2025-06-23,601318,0.006577
2025-06-24,000333,0.015059
2025-06-24,000858,0.012428
2025-06-24,300750,0.026334
2025-06-24,600276,0.003657
2025-06-24,600519,0.012113
2025-06-24,601012,0.015395
2025-06-24,601318,0.030672
2025-06-25,000333,0.005220
2025-06-25,000858,0.003591
2025-06-25,300750,0.036516
2025-06-25,600276,0.015340
2025-06-25,600519,-0.000932
2025-06-25,601012,0.008959
2025-06-25,601318,0.019194
2025-06-26,000333,-0.001093
2025-06-26,000858,-0.003744
2025-06-26,300750,-0.008278
2025-06-26,600276,-0.016431
2025-06-26,600519,-0.011046
2025-06-26,601012,-0.011612
2025-06-26,601318,-0.005183
2025-06-27,000333,-0.011218
2025-06-27,000858,-0.004594
2025-06-27,300750,-0.007121
2025-06-27,600276,-0.002496
2025-06-27,600519,-0.011908
2025-06-27,601012,0.006911
2025-06-27,601318,-0.010768
2025-06-30,000333,-0.001107
2025-06-30,000858,-0.002349
2025-06-30,300750,0.004901
2025-06-30,600276,-0.000962
2025-06-30,600519,0.004583
2025-06-30,601012,0.030885
2025-06-30,601318,-0.025983
2025-07-01,000333,-0.001247
2025-07-01,000858,-0.002271
2025-07-01,300750,-0.002855
2025-07-01,600276,0.010790
2025-07-01,600519,-0.003136
2025-07-01,601012,-0.010652
2025-07-01,601318,0.003965
2025-07-02,000333,0.005408
2025-07-02,000858,0.004636
2025-07-02,300750,-0.004175
2025-07-02,600276,-0.004003
2025-07-02,600519,0.003203
2025-07-02,601012,0.047106
2025-07-02,601318,0.001975
2025-07-03,000333,0.005379
2025-07-03,000858,0.003692
2025-07-03,300750,0.048473
2025-07-03,600276,0.004211
2025-07-03,600519,0.004257
2025-07-03,601012,-0.001285
2025-07-03,601318,-0.000179
2025-07-04,000333,0.008094
2025-07-04,000858,0.006437
2025-07-04,300750,0.012224
2025-07-04,600276,0.015056
2025-07-04,600519,0.004676
2025-07-04,601012,0.001931
2025-07-04,601318,0.013799
2025-07-07,000333,-0.012657
2025-07-07,000858,-0.003987
2025-07-07,300750,-0.018473
2025-07-07,600276,-0.011453
2025-07-07,600519,-0.008100
2025-07-07,601012,-0.006423
2025-07-07,601318,-0.002475
2025-07-08,000333,-0.004549
2025-07-08,000858,0.007255
2025-07-08,300750,0.009276
2025-07-08,600276,0.014245
2025-07-08,600519,0.003835
2025-07-08,601012,0.064641
2025-07-08,601318,0.000354
2025-07-09,000333,-0.005816
2025-07-09,000858,0.006789
2025-07-09,300750,0.028446
2025-07-09,600276,0.070974
2025-07-09,600519,0.001956
2025-07-09,601012,-0.006072
2025-07-09,601318,-0.009743
2025-07-10,000333,-0.001671
2025-07-10,000858,0.008059
2025-07-10,300750,0.004431
2025-07-10,600276,0.007169
2025-07-10,600519,0.005370
2025-07-10,601012,0.005498
2025-07-10,601318,0.022004
2025-07-11,000333,0.011161
2025-07-11,000858,0.014032
2025-07-11,300750,-0.001838
2025-07-11,600276,-0.012153
2025-07-11,600519,0.000351
2025-07-11,601012,-0.012758
2025-07-11,601318,0.010152
2025-07-14,000333,0.008554
